"id","name","number_of_seasons","number_of_episodes","original_language","vote_count","vote_average","overview","adult","backdrop_path","first_air_date","last_air_date","homepage","in_production","original_name","popularity","poster_path","type","status","tagline","genres","created_by","languages","networks","origin_country","spoken_languages","production_companies","production_countries","episode_run_time"
"65356","Ground Control to Psychoelectric Girl","1","12","ja","65","7.9","The story revolves around a highschool boy named Niwa Makoto. He lives with his aunt's family since his parents are away on business. It is there where he meets his mysterious cousin of the same age Touwa Erio — who happens to tie a futon mattress around her upper body and is a self-proclaimed alien. Her staple food is pizza. Erio had been missing for half a year and was found floating in the sea. She doesn't remember anything about what happened during that period of time, but she began to think that it was the act of an alien and wanders the neighbourhood wrapped in the futon.","False","/3H96IZCk0balz3DsrJOVawUl8NA.jpg","2011-04-15","2011-07-01","https://www.tbs.co.jp/anime/denpa/","False","電波女と青春男","9.495","/h8MVIGCrgtcrKjF3tkPc2D1eYaN.jpg","Scripted","Ended","","Animation, Comedy, Drama, Sci-Fi & Fantasy","","ja","TBS, MBS, CBC, BS-TBS","JP","日本語","SHAFT","Japan","24"
"44840","Mob City","1","6","en","65","6.938","The true story of a decades-long conflict between the Los Angeles Police Department, under the determined leadership of Police Chief William Parker, and ruthless criminal elements led by Mickey Cohen, a one-time boxer who rose to the top of L.A.'s criminal world. The series is a fast-paced crime drama set in Los Angeles during the 1940s and '50s. It's a world of glamorous movie stars, powerful studio heads, returning war heroes, a powerful and corrupt police force and an even more dangerous criminal network determined to make L.A. its West Coast base.","False","/nywPcsxgt1PdEG7BqUYBIUTPNGx.jpg","2013-12-04","2013-12-18","http://www.tntdrama.com/series/mob-city/","False","Mob City","6.77","/6W6Xhj1KOIcBtASHHhmpyySoUik.jpg","Scripted","Canceled","Where the good become bad, and the bad become gods.","Drama","Frank Darabont","en","TNT","US","English","","","60"
"129141","Surviving Summer","2","18","en","65","7.2","Rebellious Brooklyn teen Summer Torres is sent to live with family friends in the tiny town of Shorehaven on the Great Ocean Road, Victoria, AUS. Despite her best efforts, Summer falls in love with the town, the people and the surf.","False","/Af4mmlfn0f5QbUXmmTa9EGstJc8.jpg","2022-06-03","2023-09-15","https://www.netflix.com/title/81032078","True","Surviving Summer","57.074","/zJTi8sM9fvpYhZmxysVQnG4OFM9.jpg","Scripted","Returning Series","Worlds apart. Thrown together. Surfing is the easy part.","Drama","Joanna Werner, Josh Mapleston","en","Netflix","AU","English","Werner Film Productions","Australia","27"
"10","All in Good Faith","3","18","en","65","1.8","British sitcom in which Reverend Philip Lambe, after becoming bored in his wealthy Oxfordshire parish, asks for a transfer to a more difficult assignment. Sent to Edendale, a fictional urban town in the Midlands, he is accompanied by his wife Emma, sixteen-year-old daughter Miranda and twelve-year-old son Peter.","False","","1985-12-30","1988-05-23","","False","All in Good Faith","7.942","/h9qveCyL3m6tNOrdhUabZk7khKt.jpg","Scripted","Ended","","Comedy","","en","ITV1","GB","English","","","30"
"68302","Crazyhead","1","6","en","65","6.723","Amy and Raquel attempt to navigate their way through the choppy waters of their early twenties whilst simultaneously kicking the ass of some seriously gnarly demons. What could possibly go wrong?","False","/dXWilxD7QTQBnSq5wFBKilMRNt9.jpg","2016-10-19","2016-11-23","http://www.channel4.com/programmes/crazyhead","False","Crazyhead","7.758","/d8TDqUEuMJwGQ38HrUgJcDadP1V.jpg","Scripted","Ended","","Comedy","Howard Overman","en","E4","GB","English","Urban Myth Films","United Kingdom","43"
"39657","Penguindrum","1","24","ja","65","8.4","A terminally ill girl named Himari Takakura is miraculously saved from death by a strange spirit who resides in a penguin-shaped hat. However, in exchange for extending her life, the spirit tasks Himari's brothers, Kanba and Shōma, to seek out an elusive item known as the Penguin Drum with assistance from a trio of strange penguins.","False","/lTpXjAXMrcQ6ls5BY1Ub3hapgtL.jpg","2011-07-03","2011-12-23","http://penguindrum.jp","False","輪るピングドラム","22.762","/xXbteCvDq4DaRoNasfvBPxKVvhr.jpg","Scripted","Ended","Let's initiate the survival strategy.","Mystery, Animation, Drama, Comedy, Crime, Sci-Fi & Fantasy","","ja","MBS","JP","日本語","Brain's Base","Japan","24"
"57757","Brothers Conflict","1","12","ja","65","8.031","Imagine being the only child your whole life, and then suddenly finding yourself gaining 13 step-brothers!

Ema Hinata's lonely life takes a new and exciting turn when her single father Rintarou Hinata, a famous adventurer, falls in love and marries Miwa Asahina, an apparel maker. In order to give the newly-wed couple space, Ema starts living with her new step-brothers in a mansion called Sunrise Residence and for the first time, experiences being part of a lively and big family. She finally feels safe and content.

Each brother has his own unique personality, and Ema soon realizes that it is not only family love that grows between them, but romance as well. Which brother will be the one to steal her heart in the end?","False","/wfesjHF7JEsJ0dQVqPwydm3T2r.jpg","2013-07-02","2013-09-17","","False","ブラザーズ コンフリクト","9.79","/bkngCjl9v9ierjyuGcPI1Ubp20m.jpg","Scripted","Ended","","Animation, Comedy","","ja","AT-X, Tokyo MX","JP","日本語","Brain's Base","Japan","24"
"4076","Weird Science","5","88","en","65","6.654","Gary Wallace, a teenager who dreams of beautiful women and a cheerful life, and his only friend, the shy and geek Wyatt Donnelly, always serve as a target for ridicule and bullying of violent classmates. Once using a computer and mysterious electrical radiation, they manage to bring to life the ""woman of their dreams."" Her name is Lisa, and she is ready to fulfill the wishes of her creators ...","False","/xRViol1l7PPK1XmrkgVdCxqKdJp.jpg","1994-03-05","1998-07-25","","False","Weird Science","33.708","/3JD6eqssjrBbFJMqqDiBDj3I7Rw.jpg","Scripted","Ended","","Sci-Fi & Fantasy, Comedy, Drama, Mystery","","en","USA Network","US","English","Universal Television, St. Clare Entertainment, USA Network","United States of America","30"
"46234","Legal High","2","21","ja","65","8.477","A lawyer with a big personality works with an straightlaced recent law graduate on various law cases in Japan.","False","/1iZU8YJ3PRD5s5YcBIJdsh9NvhO.jpg","2012-04-17","2013-12-18","","False","リーガル・ハイ","12.038","/6tnji2UYfL2wnnGq1r07xRlXitq.jpg","Scripted","Ended","","Comedy, Drama","Junichi Ishikawa, Hideki Inada","ja","Fuji TV","JP","日本語","Fuji Television Network","Japan","45"
"31450","Alma Rebelde","1","95","es","65","6.9","Alma Rebelde is a 1999 Mexican telenovela, starring Lisette Morelos, Eduardo Verástegui and the late Edgar Ponce. It was produced by Televisa. This telenovela contained 90 episodes.","False","/9FjTenexhojzYroq2YXPGDdGZTp.jpg","1999-07-19","1999-11-26","","False","Alma Rebelde","29.609","/cdu1YpWmVnKtabzyqOnUQ7WXiH8.jpg","Scripted","Ended","","Soap, Drama","Hilda Morales","es","Las Estrellas","MX","Español","Televisa","Mexico","45"
"91724","Greatest Events of World War II in Colour","1","10","en","64","8.078","Using highly advanced colourisation techniques, critical moments from World War II, from Stalingrad to The Battle of Britain, are shown in a whole new light.","False","/39pBDj2HRiUXKXXEaxWFk7Q4hGz.jpg","2019-07-12","2019-08-30","https://www.discoveryuk.com/series/greatest-events-of-world-war-ii/","False","Greatest Events of World War II in Colour","7.768","/xXefTgnkQb5YhQRx6Co1PMpdGWV.jpg","Documentary","Ended","","Documentary","","de, en","Discovery","GB","Deutsch, English","World Media Rights Productions","United Kingdom","50"
"219063","Eva Lasting","1","13","es","64","8.258","A mysterious teen girl arrives at an all-boys school in 1970s Colombia, breaking stereotypes, rules... and a few hearts.","False","/3TJuTUSg7ONYMnT989IZ7wCHdCq.jpg","2023-02-15","2023-02-15","https://www.netflix.com/title/81354972","True","La primera vez","6.85","/nd0zhdvXyIdAqlc1ulYAMeWiEvO.jpg","Scripted","Returning Series","","Drama","Dago García","es","Netflix","CO","Español","Caracol Televisión","Colombia","42"
"74447","The Witness for the Prosecution","1","2","en","64","7.164","The hunt is on to find the murderer of a wealthy glamorous heiress who is found dead in her London townhouse. Based on the short story by Agatha Christie.","False","/mQFFHTwytuBrd4euSQ6sC8dUGe5.jpg","2016-12-26","2016-12-27","http://www.bbc.co.uk/programmes/b086z959","False","The Witness for the Prosecution","6.899","/n6i4LpDcyiwGbZg3to3Z8puyS1F.jpg","Miniseries","Ended","","Crime, Drama, Mystery","","en, fr","BBC One","GB","English, Français","Agatha Christie Limited, Mammoth Screen, Acorn Media Enterprises, A+E Studios","United Kingdom","60"
"119180","Country Comfort","1","10","en","64","7.555","When an up-and-coming young country singer accepts a job as a nanny with a musical family, she finds the bond she's always missed.","False","/5psyZg3ETZbMpsQD7EjbFXCjQf3.jpg","2021-03-19","2021-03-19","https://www.netflix.com/title/81064555","False","Country Comfort","8.016","/qzutbxi3Ki66Un16KCfZI2vwELk.jpg","Scripted","Canceled","She showed up... and was music to their ears.","Comedy, Drama, Family","Caryn Lucas","en","Netflix","US","English","","United States of America","23"
"41327","Firestarter: Rekindled","1","2","en","64","5.328","Firestarter: Rekindled is a 2002 television miniseries and the sequel to the film adaptation of the Stephen King novel Firestarter. It stars Marguerite Moreau as now-grownup Charlie McGee, Danny Nucci, Dennis Hopper, and Malcolm McDowell as Charlie's old nemesis from the original story, John Rainbird.

It debuted as a Sci Fi Pictures two-night miniseries on the Sci Fi Channel.","False","/zso4OnzaOCVRBqENLHrLiiOHye8.jpg","2002-03-10","2002-03-11","","False","Firestarter: Rekindled","9.5","/AkqGsMwsfPYAKMPs8rq4CMFNAZc.jpg","Miniseries","Ended","","Sci-Fi & Fantasy, Action & Adventure","","en","Syfy","US","English","USA Films, Traveler's Rest Films, USA Network","United States of America","84"
"4053","Dirty Sexy Money","2","23","en","64","6.219","The Darling family's obscene wealth and enormous power makes them easy  targets for their rivals, enemies, and the tabloids. Patriarch Tripp  uses his money and influence to shield his five adult children from the  prying eyes of the world. As the Darlings' reluctant personal lawyer,  Nick George has barely begun to discover the legal - and illegal - needs  of the family. Blackmail threats. Questionable deals. Illegitimate  children. Illicit affairs. It will take every trick he can think of to  keep them out of the tabloids - and out of jail. But if he can solve his  father's mysterious death, it might be worth the hassle. Enter a  seductive world of glamorous people, exclusive parties and delicious  intrigue.","False","/43jGcwfeHxclbPTMv2V0FMER0oq.jpg","2007-09-26","2009-08-08","http://abc.go.com/primetime/dirtysexymoney/index","False","Dirty Sexy Money","10.988","/qZHn3otXV4y7AELII800Gpv3TbW.jpg","Scripted","Ended","You can't be filthy rich... without getting a little dirty.","Comedy, Drama","Craig Wright","en","ABC","US","English","","","43"
"207","Bear in the Big Blue House","4","118","en","64","7.102","The series provides children with valuable tools for growth in key areas of music, social skill development, and cognitive learning through integrated programs combining music, movement, and exploration. With Bear and all his friends, learn about cooperation, teamwork and more.","False","/41SjXOesAxawqmshqIWfgyvu9QO.jpg","1997-10-20","2010-01-01","http://www2.disney.co.uk/DisneyChannel/playhouse/friends/bear/index.htm","False","Bear in the Big Blue House","90.785","/hww73tErgeSOQ6YlcKjey0smc8s.jpg","Scripted","Ended","","Kids","Mitchell Kriegman","en","Playhouse Disney","US","English","Shadow Projects, Jim Henson Television, Buena Vista Television","United States of America","25"
"207878","Red Rose","1","8","en","64","6.375","When one of a group of friends downloads the mysterious Red Rose app, plans change. What starts innocently as a game of admiration rapidly descends into something much darker.","False","/8u6btHEx6knRmtaHQtcytiM6XHd.jpg","2022-08-15","2022-09-06","https://www.bbc.co.uk/programmes/p0cpqlr7","False","Red Rose","7.404","/jS8mOKloyEzqQKrne0w4Upu1pnv.jpg","Scripted","Ended","It's not just your battery that could die","Drama","Michael Clarkson, Paul Clarkson","en","BBC Three","GB","English","Entertainment One","United Kingdom","45"
"111255","Wonder Egg Priority","1","12","ja","64","6.984","Ai, a young girl with shut-in tendencies, who tries not to interact with others. She keeps one of her eyes hidden behind her hair. One day, she happens to stop by a deserted arcade, where she meets ""Aka."" Spinning the gacha at their urging, she acquires a ""Wonder Egg,"" and from that moment, her fate begins to change...","False","/mGnufSW0r6gpsgTjWoHzyR1pxgk.jpg","2021-01-13","2021-03-31","https://wonder-egg-priority.com","False","ワンダーエッグ・プライオリティ","19.496","/7Ief4J2hkBuaKxUzy9fMqUoh9BY.jpg","Scripted","Ended","","Animation, Drama, Sci-Fi & Fantasy, Mystery","","ja","Nippon TV","JP","日本語","CloverWorks, Aniplex, Nippon Television Network Corporation, D.N. Dream Partners","Japan","23"
"39718","The Hour","2","12","en","64","7.5","A behind-the-scenes drama and espionage thriller in Cold War-era England that centers on a journalist, a producer, and an anchorman for an investigative news programme.","False","/jINW7XYCw3tHDdvtHj2nmhfOzPc.jpg","2011-07-19","2012-12-13","http://www.bbc.co.uk/programmes/p00wkgxw","False","The Hour","8.949","/gxspHzwLcFMPQL3SqU3g1zqLlQL.jpg","Scripted","Ended","","Drama","Abi Morgan","en","BBC Two, BBC America","GB","English","BBC, Kudos","","60"
"4335","Oban Star-Racers","1","26","ja","64","7.9","Ōban Star-Racers is a French/Japanese anime created by Savin Yeatman-Eiffel of Sav. Originally produced as a short movie titled Molly Star Racer, a television series was developed in cooperation with Jetix Europe, with animation production by HAL Film Maker and Pumpkin 3D. It aired in more than 100 countries including Japan. In the US the series aired on ABC Family and Jetix/Toon Disney between June and December 2006.","False","/tm47puDvEdhMjrhLllyRscbvYc.jpg","2006-06-05","2006-12-11","http://www.obanstarracers.com/","False","オーバン・スターレーサーズ","15.143","/oVDayjVhJRQUBOwVBrwCtwAEywr.jpg","Scripted","Ended","","Animation, Drama, Sci-Fi & Fantasy, Action & Adventure","Savin Yeatman-Eiffel","ja","Toon Disney, France 3, Jetix","FR, JP","日本語","Hal Film Maker, Sav! The World Productions, Pumpkin 3D, Broadmedia Studios, Q-Tec, T2 Studio, Takahashi Productions, SynergySP, Bandai Visual, CNC, Jetix Europe, France 3","France, Japan","22"
"65948","And You Thought There Is Never a Girl Online?","1","12","ja","64","6.4","Our naïve protagonist proposes to a female character in an online game, only to find out that the player is actually a guy. Traumatized by that, he decides to never trust a girl online, but now, two years later, a female player is proposing to him. What will happen?","False","/am9TM32va1micHJEKIKrhS9Ot5d.jpg","2016-04-07","2016-06-23","http://www.netogenoyome.com/","False","ネトゲの嫁は女の子じゃないと思った？","15.36","/caYGn5tq72ua66W7MXpZSALdiLw.jpg","Scripted","Ended","","Animation, Comedy, Drama","","ja","Tokyo MX, AT-X, BS11, Sun TV","JP","日本語","project No.9","Japan","25"
"443","Ghost Hunters","11","232","en","64","6.336","Paranormal investigators investigate places that are reported to be haunted. Engaging forensic experts, historical records and the most innovative technology available, the squad helps everyday people who are struggling with unexplained supernatural phenomena.","False","/wz8CsRmtPgbD9h95DDaaOWj0CVW.jpg","2004-10-06","2016-10-26","http://www.syfy.com/ghosthunters/","False","Ghost Hunters","33.269","/yTJAKibxeynINA61p00oBsfc2mq.jpg","Reality","Ended","","Sci-Fi & Fantasy, Reality","","en","Syfy","US","English","Pilgrim Media Group","United States of America","45"
"85220","Romance Is a Bonus Book","1","16","ko","64","7.8","A gifted writer who's the youngest editor-in-chief ever at his publishing company gets enmeshed in the life of a former copywriter desperate for a job.","False","/34Gl5oc5Z42DxlIomvXKHMFupYZ.jpg","2019-01-26","2019-03-17","http://program.tving.com/tvn/bonusbook/","False","로맨스는 별책부록","19.239","/3cbvygVSgmxN2r4f3nKE7uAv4Vg.jpg","Scripted","Ended","So their new chapter has begun.","Comedy, Drama","","ko","Netflix, tvN","KR","한국어/조선말","Studio Dragon, Story & Pictures Media","South Korea","65"
"10620","Maya the Bee","2","104","ja","64","6.25","The adventures of a young and happy bee who is sent by her queen to search for pollen, and in doing so she finds a new world that surrounds her, making friends with various forest creatures.","False","/ffqFjz0fp0Vt6y8GMhR9a1UOD9j.jpg","1975-04-01","1983-09-27","http://www.nippon-animation.co.jp/work/907/","False","みつばちマーヤの冒険","19.674","/aViIrap16cmxz6dbBwI9JCremrD.jpg","Scripted","Ended","","Action & Adventure, Animation","","ja","tv asahi","JP","日本語","Nippon Animation","Japan","25"
"130464","Tell Me Lies","1","10","en","64","7.3","When Lucy Albright arrives on the campus of her small college, away from her mother whom she's never forgiven for an act of betrayal in her early teen years, Lucy embraces college life and all it has to offer. But everything changes when she meets Stephen DeMarco, who has a mysterious past of his own. Their addicting entanglement will have consequences they never could have imagined.","False","/uVe8fWCLMqIhgMTI9maIUncfZAP.jpg","2022-09-07","2022-10-26","https://www.hulu.com/series/tell-me-lies-bad099c4-b88d-486a-8e83-b6a5cb1fa6d3","True","Tell Me Lies","11.788","/tc5c5X1ZbJx5guaQUo1Xqt24S8z.jpg","Scripted","Returning Series","You never forget your worst.","Drama","","en","Hulu","US","English","20th Television, Belletrist Productions, Rebelle Media, Vice Studios, Refinery29","United States of America","50"
"103214","Santa Inc.","1","8","en","64","4.109","The story of Candy Smalls, the highest-ranking female elf in the North Pole. When the successor to Santa Claus is poached by Amazon on Christmas Eve, Candy goes for her ultimate dream— to become the first woman Santa Claus in the history of Christmas.","False","/lwALoPpO9lh8SoqbNPqrzXwKquK.jpg","2021-12-02","2021-12-02","https://www.hbomax.com/santa-inc","False","Santa Inc.","6.099","/kDrs3u2AXFYdbu42ZnKCcWmF9uQ.jpg","Miniseries","Ended","Out with the old, in with the elf.","Comedy, Animation","Alexandra Rushfield","en","HBO Max","US","English","Point Grey Pictures, Lionsgate Television, Rushfield Productions, oh us., Stoopid Buddy Stoodios","United States of America","23"
"3780","Ice Road Truckers","11","138","en","64","6.6","Take a trip to Yellowknife, Canada to experience one of the most dangerous careers around. In unfathomably cold conditions, truck drivers haul equipment and supplies to miners in the Canadian tundra in the dead of winter on a 350-mile highway of ice.","False","/uRbRavVTO1FqwMSnJjTkS0kn1E5.jpg","2007-06-17","2017-11-09","","False","Ice Road Truckers","16.903","/ygFkmE24eUb12zWQNiWb9efjBj9.jpg","Reality","Ended","","Reality","Léo Matthès","en","History","CA, US","English","Original Productions, Eagle Vision","Canada, United States of America","43"
"69659","Snatch","2","20","en","64","6.711","A group of up-and-coming hustlers stumble upon a truckload of stolen gold bullion and are suddenly thrust into the high-stakes world of organized crime.","False","/tnxAOEaIJYDQrtas45PP2LJYTxL.jpg","2017-03-16","2018-09-13","http://www.crackle.com/snatch","False","Snatch","9.71","/rVw4hETwiZ08HjyZgOvJcU4Hwve.jpg","Scripted","Canceled","","Comedy, Crime","Alex De Rakoff","en","Crackle","US","English","Little Island Productions","United Kingdom, United States of America","43"
"2026","Judging Amy","6","138","en","64","7.773","Judging Amy is an American television drama that was telecast from September 19, 1999, through May 3, 2005, on CBS-TV. This TV series starred Amy Brenneman and Tyne Daly. Its main character is a judge who serves in a family court, and in addition to the family-related cases that she adjudicates, many episodes of the show focus on her own experiences as a divorced mother, and on the experiences of her mother, a social worker who works in the field of child welfare. This series was based on the life experiences of Brenneman's mother.","False","/c7WhhUKI04K3uvz1BzvObniBY4p.jpg","1999-09-19","2005-05-03","","False","Judging Amy","133.931","/g8UsOgXHkVMIERR3OnPQu3UrW3J.jpg","Scripted","Ended","","Drama","Amy Brenneman, Bill D'Elia","en","CBS","US","English","","","60"
"69786","Innocent","1","8","tr","64","7.8","In a peaceful, rustic town, a retired officer and his family are mired in a murder mystery riddled with shocking, buried secrets.","False","/3n7tMyfXsUVr33tASMYTFaodoou.jpg","2017-01-27","2017-02-17","https://www.blutv.com.tr/masum","False","Masum","11.408","/o7Pp9bDp8c13mcOpR6zFQLxAF4y.jpg","Miniseries","Ended","","Crime, Drama, Mystery","Haluk Bilginer, Berkun Oya","tr","BluTV","TR","Türkçe","D Productions","Turkey","60"
"94626","La Flamme","1","9","fr","64","7.3","","False","/1KYpyYtQFNLr7jvJ5wf0LfHIeti.jpg","2020-10-12","2020-10-26","https://www.canalplus.com/series/la-flamme/","False","La Flamme","11.453","/7AhGXFeiQYGSJk9eTOxU8rPPUJW.jpg","Scripted","Ended","","Comedy, Reality","Jonathan Cohen, Jérémie Galan, Florent Bernard","fr","Canal+","FR","Français","Making Prod, Canal+","France","30"
"80855","Millennium","1","6","sv","64","7.633","Based on Stieg Larsson's literary phenomenon and featuring and Award winning* breakthrough performance by Noomi Rapace, the trilogy follows the unlikely heroine Lisbeth Salander and journalist Mikael Blomkvist.

A past full of secrets that a mysterious underground Government group would kill to keep hidden.

The Millennium TV miniseries is a compilation of the three Swedish film adaptations, The Girl with the Dragon Tattoo, The Girl Who Played with Fire, and The Girl Who Kicked the Hornets' Nest with extended scenes, adding more depth in both the stories and the characters. It was divided into 6 episodes total, with each episode of the series about 93 minutes long, making the television series about 119 minutes longer than the movies.","False","/sDe3p83bcNaTjWdAnBgcNJJncLm.jpg","2010-03-20","2010-04-24","","False","Millennium","7.019","/a0yBEqkrOrQe1HpDMboIguVv94h.jpg","Miniseries","Ended","","Action & Adventure, Crime, Mystery","Niels Arden Oplev, Stieg Larsson, Daniel Alfredson","fr, en, it, sv","SVT1","DE, DK, SE","Français, English, Italiano, svenska","Momentum Pictures, Music Box Films, Yellow Bird, Film i Väst, SVT, Svenska Filminstitutet, Zodiak Entertainment, Nordisk Film Sweden, ZDF","Sweden","93"
"63726","Alone","10","109","en","64","7.063","Hardcore survivalists are put by themselves in the Vancouver Island wilderness, without camera crews, teams, or producers – on a single mission to stay alive for as long as possible.","False","/rZai9ZuWznTuu1YpUlJ0dADCSFc.jpg","2015-06-18","2023-08-17","http://www.history.com/shows/alone","True","Alone","20.279","/a1r1KLEYFP1u0q5kH4mHDQaOOvF.jpg","Reality","Returning Series","If the cold doesn't get you, the isolation will","Reality","","en","History","US","English","Leftfield Pictures","United States of America","44"
"114591","History of Swear Words","1","6","en","64","6.703","This proudly profane series explores the history and impact of some of the most notorious bad words in the English language.","False","/eBgpFeJ3JyDlqGI7u2kUzOXo9k6.jpg","2021-01-05","2021-01-05","https://www.netflix.com/title/81305757","False","History of Swear Words","6.41","/xNw3V6IG88M7n391TSRZt2PHX3D.jpg","Miniseries","Ended","An education in expletives.","Documentary, Comedy","","en","Netflix","US","English","","United States of America","20"
"74018","The Legend of the Galactic Heroes: Die Neue These","4","48","ja","64","7.719","In humanity's distant future, two interstellar states - the monarchic Galactic Empire and the democratic Free Planets Alliance - are embroiled in a never-ending war. The story focuses on the exploits of rivals Reinhard von Müsel and Yang Wen Li as they rise to power and fame in the Galactic Empire and the Free Planets Alliance.","False","/8RggGZ4sT7OcmMG0R6g7OCUlBWb.jpg","2018-03-31","2022-12-15","http://www.gineiden-anime.com/","True","銀河英雄伝説 Die Neue These","18.257","/aOXYjnJqGYIELPEMg1shcPXBbhj.jpg","Scripted","Returning Series","","Action & Adventure, Animation, Sci-Fi & Fantasy, War & Politics","","ja","Family Gekijo","JP","日本語","Production I.G","Japan","25"
"78969","Mrs Wilson","1","3","en","64","7.0","After the sudden death of ex-Secret Intelligence Service man Alexander, his wife Alison investigates when mysteries from her husband's past come knocking.","False","/bj1rMa0MT077Vgz5x3JMbRbzlUN.jpg","2018-11-27","2018-12-11","https://www.bbc.co.uk/programmes/b0btk3w3","False","Mrs Wilson","6.09","/vD8SzDX7mUbMM3wxqw5okaiwFOh.jpg","Miniseries","Ended","","Drama","","en","BBC One","GB","English","Snowed-In Productions","United Kingdom","60"
"12688","Daniela's Diary","1","100","es","64","7.4","El diario de Daniela is a Mexican telenovela. It first aired on 1999, and starred Daniela Luján and Martín Ricca.","False","/oendLT8NLrc0NlmzUdbAu6uZpuk.jpg","1998-11-30","1999-04-16","","False","El diario de Daniela","6.716","/cN9Bs2JrI8dEJCDoC5JOz1suBp1.jpg","Scripted","Ended","","Drama, Comedy","Palmira Olguín","es","Las Estrellas","MX","Español","Televisa","Mexico","44"
"86735","Baptiste","2","12","en","64","7.172","Battered by life, detective Julien Baptiste will investigate to the brink of obsession. Whatever the cost. Whatever it takes.","False","/sc8DoHgjqzDFuR04yVbNKJhjHrr.jpg","2019-02-17","2021-08-22","https://www.bbc.co.uk/programmes/b0c47t32","False","Baptiste","10.719","/xgu7gih8wYtd4As95uDhVajjkM4.jpg","Scripted","Ended","","Crime, Drama","Harry Williams, Jack Williams","en","BBC One","GB","English","Two Brothers Pictures","United Kingdom","55"
"96715","Chip 'n' Dale: Park Life","2","72","en","64","6.6","A non-verbal, classic style comedy, following the ups and downs of the much-loved chipmunk troublemakers living life in the big city.","False","/hERNDOSh3tTWGZK6rD7FN01SKnK.jpg","2021-07-28","2023-08-30","https://www.disneyplus.com/series/chip-n-dale-park-life/2NEpKaF9RUqQ","True","Chip 'n' Dale: Park Life","47.559","/3JPFgEWoiV6RAzD5o5why4xISDw.jpg","Scripted","Returning Series","Little buddies. Big trouble.","Animation, Kids","","en","Disney+","US","English","Studio Xilam, The Walt Disney Company France, The Walt Disney Company EMEA","France","0"
"64542","Chernobyl: Exclusion Zone","3","19","ru","64","8.375","5 youths give chase after a man who has stolen 8 million rubles from them. The man reveals on his video blog his intention to travel to Chernobyl. With every kilometer the journey of the heroes becomes more dangerous and confusing.","False","/qpglZLE07zHw63rNncNMDYF7Xtp.jpg","2014-10-14","2019-09-27","http://chernobyl2.tv3.ru","False","Чернобыль. Зона отчуждения","12.626","/91u0ITxwdfXSFGXnCFUmoGglmnn.jpg","Scripted","Ended","","Action & Adventure, Sci-Fi & Fantasy, Drama","Evgeniy Nikishov, Ilya Kulikov","ru","TNT, TV-3, Premier","RU","Pусский","CineLab Production","Russia","48"
"27660","Legend of the Galactic Heroes","4","110","ja","64","9.016","For decades, the Galactic Empire has been locked in an interstellar war with the Free Planets Alliance, a conflict that involves thousands of spaceships and millions of soldiers on both sides. Two new commanders enter the conflict with great hopes: Imperial Admiral Reinhard von Lohengramm and the FPA's Yang Wen-Li. As they deal with superiors and subordinates, maneuver through complicated political arrangements, plot strategies, and win battles, each will be tested, and ultimately, changed, by the reality of war.","False","/fWZu2vaHJg7M6iwqeFPO3rMHTi7.jpg","1988-12-01","1997-02-01","http://www.ginei.jp/","False","銀河英雄伝説","26.597","/j6amUPH88lc7cJf54MKZCf4a9NA.jpg","Video","Ended","","Sci-Fi & Fantasy, Animation, Drama, War & Politics","","ja","","JP","日本語","Artland","Japan","25"
"66456","Bizaardvark","3","63","en","64","7.25","The live-action comedy follows comedy duo Paige and Frankie, two quirky teens who write funny songs and create music comedy videos for their online channel. With the help of friend and aspiring agent Bernie plus Vuuugle stars Dirk and Amelia, the best friends embark on comedic adventures in their quest to take the video blogging world by storm.","False","/7AsO1EES3cxHSiAHK8rNxbKYBYt.jpg","2016-06-24","2019-04-13","http://watchdisneychannel.go.com/bizaardvark","False","Bizaardvark","84.998","/r3zf9m6nvK55KhMukTqAg5rVEW7.jpg","Scripted","Canceled","","Family, Comedy","Josh Lehrman, Kyle Stegina","en","Disney Channel","US","English","It's a Laugh Productions","","22"
"4887","Barney & Friends","14","308","en","64","4.648","Barney & Friends is an American children's television series aimed at children from ages 2 to 5. The series, which first aired on April 6, 1992, features the title character Barney, a purple anthropomorphic Tyrannosaurus rex who conveys educational messages through songs and small dance routines with a friendly, optimistic attitude.","False","/ea2Bw6064VpAE7FsLFBlSIb6Qcr.jpg","1992-04-06","2010-11-02","http://www.hitentertainment.com/barney/index2.asp","False","Barney & Friends","40.876","/ijt54PA1pZ2ae68ODBk3vfWSK0e.jpg","Scripted","Ended","","Comedy, Family, Kids","Sheryl Leach","en, hu","PBS, PBS Kids","US","English, Magyar","HiT Entertainment","United States of America","30"
"67429","Eyewitness","1","10","en","64","7.578","Two teenage boys secretly meet up in a cabin, bear witness to a shooting and barely escape with their lives. Desperate to keep their relationship a secret and in fear of being found by the perpetrator, they remain silent but soon learn that what has been seen cannot be unseen -- and when you witness a horrible event, it changes everything.","False","/iLCLSTwWhe4gIBiI27sD2gfHLz1.jpg","2016-10-16","2016-12-18","http://usanetwork.com/eyewitness","False","Eyewitness","10.696","/wF1IwXyKsdViyEQdkxtIOyMz3Dt.jpg","Scripted","Canceled","","Crime, Drama, Mystery","Adi Hasak","en","USA Network","US","English","UCP","United States of America","41"
